"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1985",228582.4169,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1986",226405.0631,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1987",232823.224,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1988",252569.0682,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1989",277413.9466,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1990",288931.1417,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1991",306984.3714,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1992",325050.8455,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1993",326309.0487,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1994",352692.9083,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1995",383412.9335,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1996",399214.6417,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1997",450692.3715,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1998",489329.8062,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","1999",513749.5443,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2000",579063.5363,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2001",595650.6282,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2002",607027.4343,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2003",600533.7812,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2004",631256.4553,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2005",653648.4996,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2006",690488.6903,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2007",710034.5464,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2008",712599.9566,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2009",632312.0216,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2010",689321.8723,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2011",736741.5656,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2012",755450.3854,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2013",769872.0433,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2014",795539.3893,
"FRA","TRADEGOODSERV","EXP","MLN_USD","A","2015",844455.6822,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1970",174164.2523,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1971",178264.1071,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1972",189285.8174,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1973",209572.1478,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1974",234277.805,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1975",219901.6669,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1976",242530.7731,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1977",252221.3595,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1978",259196.4397,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1979",272081.7235,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1980",286937.0639,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1981",307649.3494,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1982",319043.7789,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1983",317446.4302,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1984",345559.7623,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1985",371330.3186,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1986",366910.9918,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1987",369626.4868,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1988",390551.7499,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1989",430698.4442,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1990",479577.3202,"E"
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1991",532449.5567,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1992",530572.7016,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1993",499099.2642,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1994",538224.4977,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1995",573596.0076,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1996",607235.0379,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1997",681731.7812,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1998",734139.3629,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","1999",773408.9586,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2000",880389.7414,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2001",930631.7301,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2002",970190.0769,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2003",988669.8905,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2004",1101858.7275,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2005",1175200.48,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2006",1319574.0033,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2007",1442435.8671,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2008",1470299.9564,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2009",1260525.2277,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2010",1443735.2334,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2011",1563276.5134,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2012",1607454.8102,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2013",1637195.7547,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2014",1704040.702,
"DEU","TRADEGOODSERV","EXP","MLN_USD","A","2015",1791964.1691,
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1960",2399.3237,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1961",2636.8906,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1962",2516.5533,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1963",2907.2836,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1964",2721.0899,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1965",3160.7797,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1966",4144.404,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1967",4269.4582,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1968",4190.1566,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1969",4593.7258,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1970",5262.2366,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1971",6231.4128,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1972",7688.0311,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1973",9948.4121,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1974",9959.875,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1975",10987.7359,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1976",12561.0824,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1977",13354.181,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1978",14963.2631,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1979",17777.1,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1980",19745.2408,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1981",21405.2063,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1982",17881.0301,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1983",16835.6308,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1984",18678.2275,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1985",19020.2492,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1986",22224.9623,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1987",23544.5096,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1988",23044.6949,"E"
"GRC","TRADEGOODSERV","EXP","MLN_USD","A","1989",23492.4425,"E"
